id,title,keywords,n_keywords,keywords_clean,is_kid_friendly
359e23c9-e084-4331-88bf-bba0e3fa8a26,#625 - Matthew McConaughey,"['dopamine', 'sharing', 'self definition', 'voyeurism', 'coach', 'team performance', 'player motivation', 'coaching effectiveness', 'humility', 'opportunities', 'learning', 'marriage', 'fatherhood', 'balance', 'non-negotiables', 'teaching kids', 'responsibility', 'context', 'emotional intelligence', 'SEC', 'college football', 'stadiums', 'fan experience', 'film', 'town', 'Huntington', 'West Virginia', 'crash', 'story', 'writing', 'self-care', 'identity', 'transformation', 'sacrifice', 'gratitude', 'prayer practice', 'creativity', 'emotions', 'thoughts']",39,"['dopamine', 'sharing', 'self definition', 'voyeurism', 'coach', 'team performance', 'player motivation', 'coaching effectiveness', 'humility', 'opportunities', 'learning', 'marriage', 'fatherhood', 'balance', 'non-negotiables', 'teaching kids', 'responsibility', 'context', 'emotional intelligence', 'sec', 'college football', 'stadiums', 'fan experience', 'film', 'town', 'huntington', 'west virginia', 'crash', 'story', 'writing', 'self-care', 'identity', 'transformation', 'sacrifice', 'gratitude', 'prayer practice', 'creativity', 'emotions', 'thoughts']",0
45c59bfa-d922-4c9b-8b5d-8c002287d990,#626 - Baby Me,"['human connection', 'life experiences', 'fear excitement', 'touching strangers', 'inspiration', 'American-made', 'companies', 'self-pity', 'holidays', 'twins', 'comedy', 'touring', 'self-care', 'healthcare', 'reflection', 'appreciation', 'parenting', 'relationships', 'therapy', 'podcasting', 'personal growth', 'gratitude', 'new beginnings']",23,"['human connection', 'life experiences', 'fear excitement', 'touching strangers', 'inspiration', 'american-made', 'companies', 'self-pity', 'holidays', 'twins', 'comedy', 'touring', 'self-care', 'healthcare', 'reflection', 'appreciation', 'parenting', 'relationships', 'therapy', 'podcasting', 'personal growth', 'gratitude', 'new beginnings']",0
eac594ef-1cd1-4670-b27b-578b02ae4875,"'The Interview': Simon Cowell Is Sorry, Softer and Grieving Liam Payne","['Simon Fuller', 'music industry', 'career path', 'success', 'gatekeepers', 'gimmicky acts', 'popularity', 'credit cards', 'Simon Cowell', 'American Idol', 'X-Factor', 'Britney Spears', 'Ryan Seacrest', 'artist management', 'fame', 'AI-generated music', 'K-pop', 'One Direction', 'Fifth Harmony', 'fatherhood', 'depression', 'motherhood', 'internet', 'reality TV', 'social media', 'cryogenics', 'mortality', 'The Next Act']",28,"['simon fuller', 'music industry', 'career path', 'success', 'gatekeepers', 'gimmicky acts', 'popularity', 'credit cards', 'simon cowell', 'american idol', 'x-factor', 'britney spears', 'ryan seacrest', 'artist management', 'fame', 'ai-generated music', 'k-pop', 'one direction', 'fifth harmony', 'fatherhood', 'depression', 'motherhood', 'internet', 'reality tv', 'social media', 'cryogenics', 'mortality', 'the next act']",0
f2483fa1-6c7d-481e-96a8-8f79dc25b722,873: Got You Pegged,"['police', 'traffic stop', 'racism', 'storytelling', 'Rent', 'artistic integrity', 'superficial traits', 'Holocaust', 'survivor', 'emotional aftermath', 'family', 'friendship', 'grief', 'reconciliation']",14,"['police', 'traffic stop', 'racism', 'storytelling', 'rent', 'artistic integrity', 'superficial traits', 'holocaust', 'survivor', 'emotional aftermath', 'family', 'friendship', 'grief', 'reconciliation']",0
96b338b6-4172-4e9e-982a-f1cfdce2c39d,874: Under One Roof,"['Mormonism', 'coffee', 'childhood', 'family secrets', 'immigration', 'deportation', 'undocumented immigrants', 'fear', 'tension', 'Trump administration', 'relationships', 'communication', 'love', 'marriage', 'podcasting', 'storytelling', 'motherly love', 'challenges faced by mothers']",18,"['mormonism', 'coffee', 'childhood', 'family secrets', 'immigration', 'deportation', 'undocumented immigrants', 'fear', 'tension', 'trump administration', 'relationships', 'communication', 'love', 'marriage', 'podcasting', 'storytelling', 'motherly love', 'challenges faced by mothers']",0
a6adb583-744e-49c5-9379-f92c900e3ca9,875: I Hate Mysteries,"['Mount Shasta', 'California', 'fence line', 'work', 'job search', 'adventure', 'excavation', 'rocks', 'illegal activity', 'hazardous conditions', 'heavy lifting', 'stand-up comedy', ""stranger's car"", 'impromptu performance', 'ICE', 'immigration enforcement', 'neighborhood impact']",17,"['mount shasta', 'california', 'fence line', 'work', 'job search', 'adventure', 'excavation', 'rocks', 'illegal activity', 'hazardous conditions', 'heavy lifting', 'stand-up comedy', ""stranger's car"", 'impromptu performance', 'ice', 'immigration enforcement', 'neighborhood impact']",0
b2385380-b8d0-4325-b36f-35cf8dd62dc1,American Originals Holiday Special w/ Mike Rowe,"['handmade', 'American-made', 'candle tit', 'prodigal pottery', 'custom doll', 'inner struggles', 'fears', 'brain tumor', 'pregnancy', 'self-love', 'good humor', 'hot sauce', 'baseball', 'gloves', 'chukar cherries', 'Washington state', 'chuck chasers', ""King's Home"", 'jigsaw puzzles', 'ornaments', 'ceramics']",21,"['handmade', 'american-made', 'candle tit', 'prodigal pottery', 'custom doll', 'inner struggles', 'fears', 'brain tumor', 'pregnancy', 'self-love', 'good humor', 'hot sauce', 'baseball', 'gloves', 'chukar cherries', 'washington state', 'chuck chasers', ""king's home"", 'jigsaw puzzles', 'ornaments', 'ceramics']",0
19567a25-518e-4fa5-b7e3-4bbb3d407805,"""Benedict Cumberbatch""","['Benedict Cumberbatch', 'family', 'children', 'interviewer', 'career choices', 'lawyer', 'challenges', 'advice', 'Arrested Development', 'Jason Bateman', 'Heartbeat', 'acting experiences', 'nervousness', 'performance capture', 'Peter Grinham', 'surfing', 'Tijuana', 'horse bay', 'shoulder injury', 'film production', 'grief', 'loss']",22,"['benedict cumberbatch', 'family', 'children', 'interviewer', 'career choices', 'lawyer', 'challenges', 'advice', 'arrested development', 'jason bateman', 'heartbeat', 'acting experiences', 'nervousness', 'performance capture', 'peter grinham', 'surfing', 'tijuana', 'horse bay', 'shoulder injury', 'film production', 'grief', 'loss']",0
dd8c4ffc-2ccb-4d03-801e-8314305f3d40,"Chiefs Wild Comeback, Fixing the Birds Offense, Jameis the GOAT and Thanksgiving Fast Chaos | EP 166","['NFL', 'Chiefs', 'Colts', 'Kareem Hunt', 'Fumble', 'Fourth Quarter Turnaround', 'Gillette Labs', 'Exfinity Wi-Fi', 'Eagles', 'Cowboys', 'New Heights', 'Thanksgiving', 'Holiday Movies', 'Film Club', 'Grinch Holiday Day Podcast']",15,"['nfl', 'chiefs', 'colts', 'kareem hunt', 'fumble', 'fourth quarter turnaround', 'gillette labs', 'exfinity wi-fi', 'eagles', 'cowboys', 'new heights', 'thanksgiving', 'holiday movies', 'film club', 'grinch holiday day podcast']",1
031cbffb-f798-4150-b9ac-7e9bde9e4066,"""Claire Danes""","['self-care', 'Claire Danes', 'motherhood', 'celebrity interviews', 'acting', 'television', 'show business', 'career experiences', 'Salem Witch Trials', 'Romeo and Juliet', 'Jason Schwartzman', 'directing', 'therapy', 'Charisma', 'Magnetism', 'Public Speaking', 'Interviews', 'Career', 'Personal Life', 'Homeland', '24', 'My So-Called Life', 'Afghanistan', 'Entertainment/Pop Culture']",24,"['self-care', 'claire danes', 'motherhood', 'celebrity interviews', 'acting', 'television', 'show business', 'career experiences', 'salem witch trials', 'romeo and juliet', 'jason schwartzman', 'directing', 'therapy', 'charisma', 'magnetism', 'public speaking', 'interviews', 'career', 'personal life', 'homeland', '24', 'my so-called life', 'afghanistan', 'entertainment/pop culture']",0
0d504e86-e7da-4c36-8904-216a0b9e2609,Dad Accused Of SA'ing Daughter Is ONLY Witness To Son's Sudden Death BUT Mom Gets Arrested Instead,"['divorce', 'alimony', 'child support', 'Aaron Solomon', 'Angie Solomon', 'Grant Solomon', 'domestic dispute', 'death', 'false reporting of domestic violence', 'sex trafficking', 'child abuse', 'cover-up', 'sexual abuse', 'childhood trauma', 'conflicting views', 'local forums', 'authority figures', 'social media', 'online discourse', 'defamation lawsuit']",20,"['divorce', 'alimony', 'child support', 'aaron solomon', 'angie solomon', 'grant solomon', 'domestic dispute', 'death', 'false reporting of domestic violence', 'sex trafficking', 'child abuse', 'cover-up', 'sexual abuse', 'childhood trauma', 'conflicting views', 'local forums', 'authority figures', 'social media', 'online discourse', 'defamation lawsuit']",0
95341e2c-a3dd-4934-9028-85702a257e48,Dancing with the Stars: Whitney & Mark's Final Dance,"['Dancing with the Stars', 'backlash', 'fans', 'contestant', 'experience', 'celebrity relationships', 'dance experience', 'competition', ""judges' comments"", 'online negativity', 'mental health', 'entertainment industry']",12,"['dancing with the stars', 'backlash', 'fans', 'contestant', 'experience', 'celebrity relationships', 'dance experience', 'competition', ""judges' comments"", 'online negativity', 'mental health', 'entertainment industry']",0
e87f97d5-6467-4c95-9c04-3d4406f7e85e,Epstein Survivor’s Memoir Names Politicians LINKED To Epstein List But Passes Before Publishing,"['Virginia Giuffre', 'Jeffrey Epstein', 'Prince Andrew', 'human trafficking', 'child abuse', 'Donald Trump', 'Galene Maxwell', 'Ron Eppinger', 'Trump', 'Epstein', 'Dubin family', 'celebrities', 'George Clooney', 'royal residence', 'false flag death']",15,"['virginia giuffre', 'jeffrey epstein', 'prince andrew', 'human trafficking', 'child abuse', 'donald trump', 'galene maxwell', 'ron eppinger', 'trump', 'epstein', 'dubin family', 'celebrities', 'george clooney', 'royal residence', 'false flag death']",0
fb72dbc1-ad0b-4743-a0c0-f771a015f26a,"Erin & Charissa on Sideline Mishaps, Best Kelce Convo, Girl Dad Advice & Being a Plus One | EP 166","['NFL', 'football', 'stadiums', 'travel', 'games', 'Grinch', 'holiday', 'podcast', 'sports', 'role models', 'inspiration', 'athletes', 'Tom Rinaldi', 'news directing', 'sports broadcasting', 'NHL', 'Dallas Stars', 'Aaron Ward', 'broadcasting', 'traveling with friends', 'good travel partner', 'airport tips', 'Jason', 'Travis', 'Corissa', 'childhood', 'family', 'interviews', 'bad breath', 'sports', 'teammates', 'communication', 'relationships', 'men vs women']",34,"['nfl', 'football', 'stadiums', 'travel', 'games', 'grinch', 'holiday', 'podcast', 'sports', 'role models', 'inspiration', 'athletes', 'tom rinaldi', 'news directing', 'sports broadcasting', 'nhl', 'dallas stars', 'aaron ward', 'broadcasting', 'traveling with friends', 'good travel partner', 'airport tips', 'jason', 'travis', 'corissa', 'childhood', 'family', 'interviews', 'bad breath', 'sports', 'teammates', 'communication', 'relationships', 'men vs women']",0
47233608-73f1-4baa-aaf5-660b5ba2286e,"Heights Hotline | The Best Thanksgiving Side Dish, Dry Ass Turkey & Is Halloween the New Christmas?","[""Reese's Oreo Cups"", 'KFC extra crispy chicken', 'Thanksgiving', 'turkey vs chicken', 'pumpkin pie', 'apple pie', 'The Grinch', 'James Austin Johnson', 'podcast', 'Holiday podcast', 'K-pop Demon Hunter soundtrack', 'Jonas Brothers']",12,"[""reese's oreo cups"", 'kfc extra crispy chicken', 'thanksgiving', 'turkey vs chicken', 'pumpkin pie', 'apple pie', 'the grinch', 'james austin johnson', 'podcast', 'holiday podcast', 'k-pop demon hunter soundtrack', 'jonas brothers']",1
b4b62ba7-0eb0-4de8-b3ea-35dc83d02120,INFAMOUS: The Murder of Amber Spradlin,"['true crime', 'murder', 'investigation', 'polygraph test', 'DNA evidence', 'trial preparations', 'civil suit', ""Roy's story"", 'Amber MacInnis', 'MK McKinney', 'Amber Spratlin', 'Amber McLaughlin', 'Prestonsburg', 'Kentucky State Police', 'Randy Woods', '9/11 call']",16,"['true crime', 'murder', 'investigation', 'polygraph test', 'dna evidence', 'trial preparations', 'civil suit', ""roy's story"", 'amber macinnis', 'mk mckinney', 'amber spratlin', 'amber mclaughlin', 'prestonsburg', 'kentucky state police', 'randy woods', '9/11 call']",0
6c83ea23-ff45-4aee-87b7-400601b3b9c9,Inside 'The Morgue' at The New York Times,"['New York Times', 'morgue', 'old stories', 'photographs', 'clippings', 'journalism', 'news']",7,"['new york times', 'morgue', 'old stories', 'photographs', 'clippings', 'journalism', 'news']",0
dca64b43-fcf9-4861-8b2c-6abb3b1f002f,Introducing: Something About Cari,"['Dateline', 'Kerry Rennie', 'text message stalking', 'investigative journalism', 'true crime', 'mental health', 'law enforcement']",7,"['dateline', 'kerry rennie', 'text message stalking', 'investigative journalism', 'true crime', 'mental health', 'law enforcement']",0
fca344c2-560c-40f0-9a3d-261210f1c5d4,MISSING: Zelig Williams,"['Zellig', 'disappearance', 'investigation', 'conversion therapy', 'park', 'naked', 'dancing', 'Ranger', 'missing person case']",9,"['zellig', 'disappearance', 'investigation', 'conversion therapy', 'park', 'naked', 'dancing', 'ranger', 'missing person case']",0
df74e6ee-6875-472d-ae85-c75918432abf,"Mom Tries To Kill Husband For ""Justice"" But People Think She Made The WHOLE Story Up For Custody","['funeral', 'divorce', 'lawsuit', 'Angie Solomon', 'Aaron Solomon', 'custody battle', ""judge's behavior"", 'questionable bias', 'Angie', 'Aaron', 'abusive relationship', 'toxic abuse', ""Grant's death"", '911 call', 'funeral speech', 'Grant Solomon', 'sexual abuse', 'Gracie', 'victimhood', 'belief', 'hypothetical scenarios']",21,"['funeral', 'divorce', 'lawsuit', 'angie solomon', 'aaron solomon', 'custody battle', ""judge's behavior"", 'questionable bias', 'angie', 'aaron', 'abusive relationship', 'toxic abuse', ""grant's death"", '911 call', 'funeral speech', 'grant solomon', 'sexual abuse', 'gracie', 'victimhood', 'belief', 'hypothetical scenarios']",0
1bb875f3-b120-42eb-b851-d0a9bf048087,MURDERED: Linda Sherman,"['investigation', 'evidence manipulation', 'staged scene', 'missing person', 'polygraph test', 'divorce', 'murder', 'DNA evidence', 'crime scene investigation', 'self-defense classes', 'true crime']",11,"['investigation', 'evidence manipulation', 'staged scene', 'missing person', 'polygraph test', 'divorce', 'murder', 'dna evidence', 'crime scene investigation', 'self-defense classes', 'true crime']",0
a1f27747-cb62-475f-b70b-0a394c252ff4,Raising the Dead,"['DNA', 'murder', 'investigation', 'true crime', 'Wyawika', 'Wisconsin', 'crime scene', 'suspect', 'eyewitness testimony', 'wrongful conviction']",10,"['dna', 'murder', 'investigation', 'true crime', 'wyawika', 'wisconsin', 'crime scene', 'suspect', 'eyewitness testimony', 'wrongful conviction']",0
b636293b-af64-4749-bd19-4ba5d7b3d784,"""RE-RELEASE: Jenny Slate""","['Massachusetts', 'small town', 'general store', 'internet issues', 'peninsula life', 'cleaning', 'organization', 'weed', 'CPD', 'fear', 'performing live', 'stage fright', 'stop motion animation', 'Marcel the Shell', 'improv', 'voiceover', 'film production', 'Smartless', 'comedy', 'entertainment', 'food', 'energy', 'movies']",23,"['massachusetts', 'small town', 'general store', 'internet issues', 'peninsula life', 'cleaning', 'organization', 'weed', 'cpd', 'fear', 'performing live', 'stage fright', 'stop motion animation', 'marcel the shell', 'improv', 'voiceover', 'film production', 'smartless', 'comedy', 'entertainment', 'food', 'energy', 'movies']",0
2c926031-5c8e-4670-ae56-11d6ac6c6bd3,"Shay Mitchell: Let Him Go, You Deserve Better (FBF)","['LGBTQ+', 'representation', 'media training', 'trust', 'communication', 'relationships', 'loyalty', 'self-reflection', 'postpartum', 'identity crisis', 'independence', 'motherhood', 'manifesting', 'confidence', 'friendships', 'boundaries', 'social media', 'public displays of affection', 'self-empowerment', 'individuality', 'authenticity', 'femininity', 'fragrance', 'Sephora']",24,"['lgbtq+', 'representation', 'media training', 'trust', 'communication', 'relationships', 'loyalty', 'self-reflection', 'postpartum', 'identity crisis', 'independence', 'motherhood', 'manifesting', 'confidence', 'friendships', 'boundaries', 'social media', 'public displays of affection', 'self-empowerment', 'individuality', 'authenticity', 'femininity', 'fragrance', 'sephora']",0
efae2aa9-d256-4f0c-9bfa-2fcd1ac1da89,Stassi Schroeder: A Proud Basic B*tch (FBF),"['pregnancy', 'relationships', 'self-care', 'manifesting', 'goal-achieving', 'responsibility', 'trend-following', 'basic', 'chuggy', 'cringe', 'Eve St. Laurent', 'fragrance', 'scandal balls', 'hate Tom', 'confident', 'online harassment', 'dark passingering', 'dating', 'communication styles', 'toxic relationships', 'healthy relationships', 'sobriety', 'touring', 'parenting', 'mental health', 'performing live shows']",26,"['pregnancy', 'relationships', 'self-care', 'manifesting', 'goal-achieving', 'responsibility', 'trend-following', 'basic', 'chuggy', 'cringe', 'eve st. laurent', 'fragrance', 'scandal balls', 'hate tom', 'confident', 'online harassment', 'dark passingering', 'dating', 'communication styles', 'toxic relationships', 'healthy relationships', 'sobriety', 'touring', 'parenting', 'mental health', 'performing live shows']",0
